date,account_id,currency,balance,inflow,outflow
2025-04-13,ACC-006,USD,185347.33,1095.62,2505.86
2025-01-24,ACC-002,USD,168852.13,1101.76,2597.94
2025-04-05,ACC-002,USD,161168.81,0.0,0.0
06-28-2025,ACC-001,COP,2842695553.56,50856989.61,55693690.19
2025-04-30,ACC-003,COP,3499665515.09,54587641.71,158198745.39
06/07/2025,ACC-004,MXN,22697418.27,440149.58,969851.05
15/01/2025,ACC-001,COP,2865157469.24,115802293.72,122845532.4
31/01/2025,ACC-005,MXN,160036787.42,4916922.25,3865970.06
2025-06-15,ACC-001,COP,3196147458.82,155827512.93,89959038.25
07-26-2025,ACC-006,USD,150170.19,5378.94,3635.41
2025-03-01,ACC-001,cop,2510938597.54,125025763.63,16374251.37
19/06/2025,ACC-003,COP,2916570138.4,114966717.41,93453065.72
17/05/2025,ACC-003,COP,3346441128.35,0.0,55541697.08
08-29-2025,ACC-003,Colombian Peso,2973262271.86,78113257.83,100036944.0
04/06/2025,ACC-002,USD,148766.36,2445.53,7925.15
2025-01-23,ACC-002,US Dollar,170348.3,7758.97,12604.48
13/09/2025,ACC-004,MXN,20351369.25,326232.93,1810986.57
15/05/2025,ACC-006,USD,158415.03,9309.92,4851.62
2025-03-01,ACC-002,USD,170150.64,5988.8,1044.79
2025-06-09,ACC-002,USD,144587.61,0.0,6865.59
2025-07-22,ACC-004,MXN,20518269.75,0.0,0.0
2025-03-21,ACC-001,COP,2424256729.37,41833770.35,5675090.15
2025-08-31,ACC-004,mxn,201223848.29999998,72374.42,0.0
2025-05-08,ACC-004,mxn,34951506.63,0.0,0.0
2025-01-25,ACC-004,MXN,73575877.54,1475086.72,
2025-07-29,ACC-003,COP,3120735039.13,113911919.27,
2025-03-22,ACC-004,MXN,33704910.69,1197980.44,517263.6
12/09/2025,ACC-001,COP,2207280773.77,36343775.56,99031947.06
2025-03-28,ACC-006,USD,191472.08,2633.47,677.39
2025-09-27,ACC-006,USD,149275.09,3731.36,0.0
2025-01-29,ACC-005,MXN,157980606.09,4761551.04,4904888.4
2025-05-17,ACC-001,COP,2333138294.7,23636350.4,160894995.45
25/02/2025,ACC-005,MXN,155260651.4,5235852.51,3233055.27
2025-05-19,ACC-005,Mexican Peso,138473137.48,2834228.06,4885200.34
2025-02-12,ACC-004,MXN,53782221.51,,5054029.6
2025-05-03,ACC-005,Mexican Peso,150826614.07,502174.0,0.0
2025-07-03,ACC-003,COP,2753514111.54,145757937.15,129081300.14
2025-02-19,ACC-004,MXN,55863680.83,2568239.86,0.0
06-09-2025,ACC-004,MXN,25948860.0,250797.05,205974.26
2025-08-15,ACC-002,USD,114138.76,7463.65,6603.72
2025-05-21,ACC-004,MXN,29220656.22,411357.83,1974442.55
2025-09-23,ACC-003,COP,2944529658.64,96493933.79,86499108.05
2025-05-10,ACC-001,COP,2556264304.79,21933180.89,0.0
2025-03-09,ACC-002,US Dollar,169485.95,4823.91,3323.94
27/06/2025,ACC-001,COP,2848352103.9324183,158494708.65,105702520.44
2025-03-10,ACC-003,COP,3987658582.31,47315304.59,37800972.0
2025-03-10,ACC-005,MXN,164455075.33,8886795.84,3907145.13
07-15-2025,ACC-001,COP,2621862104.28,0.0,90480605.49
2025-06-20,ACC-005,MXN,136420280.27,4842073.65,4700121.8
2025-08-01,ACC-005,MXN,122002821.1,4252785.41,5155070.91
2025-07-02,ACC-002,usd,,2294.9,9569.49
2025-04-10,ACC-004,MXN,34427496.29,1502133.95,815695.0
2025-02-14,ACC-003,COP,3929908984.33,,111745910.61
2025-04-14,ACC-001,COP,2423994439.35,21461604.0,3680721.09
2025-07-02,ACC-006,USD,130986.21,3381.35,4226.79
2025-07-17,ACC-006,USD,146336.25,8057.08,2104.84
2025-06-29,ACC-003,COP,2875578931.43,0.0,70736334.63
16/03/2025,ACC-004,MXN,40346341.22,0.0,4338300.94
2025-08-25,ACC-003,COP,3053088124.83,74140790.66,86902444.17
09/02/2025,ACC-004,MXN,55812810.27,0.0,1075704.66
2025-03-26,ACC-004,Mexican Peso,,1374491.68,2198867.96
2025-08-16,ACC-001,COP,2434872506.25,33544816.05,41043473.03
07-28-2025,ACC-006,USD,147564.63,2980.02,4425.84
2025-09-03,ACC-005,mxn,106563557.45,2056944.55,1378824.82
2025-08-08,ACC-005,MXN,111562267.33,1251252.3,4882223.42
2025-05-07,ACC-001,COP,2559403128.26,175809086.14,17597306.18
16/05/2025,ACC-002,usd,147406.15,3805.43,2996.76
2025-08-24,ACC-003,COP,3065849778.34,0.0,17130812.28
2025-01-12,ACC-004,mxn,68953314.1,0.0,2297984.07
06-21-2025,ACC-003,COP,2878765368.48,46292536.16,78036167.85
08-02-2025,ACC-006,USD,146141.37,1672.9,2797.07
2025-09-08,ACC-004,Mexican Peso,21449294.13,987541.5,705428.27
25/03/2025,ACC-005,Mexican Peso,158697844.1,1288804.43,
2025-02-03,ACC-002,US Dollar,175757.61,7920.5,7168.58
2025-09-25,ACC-001,COP,2272868023.36,0.0,
2025-01-06,ACC-003,COP,4028987295.19,97638869.82,130318822.18
2025-08-01,ACC-001,COP,2521994265.78,,59031316.13
2025-03-28,ACC-004,MXN,33792260.49,1271997.46,764792.81
2025-05-23,ACC-005,MXN,133421166.63,5198974.5,7900024.78
04-17-2025,ACC-004,mxn,29759247.28,0.0,1383956.92
2025-05-16,ACC-003,COP,3401982825.43,94414958.92,129304517.34
2025-07-29,ACC-005,MXN,126409612.22,5409574.39,5797623.14
2025-01-05,ACC-004,MXN,80151792.14,1905374.76,3698613.61
07-05-2025,ACC-005,MXN,139494400.27,3258544.28,2528558.62
2025-03-14,ACC-002,usd,183462.75,3910.67,4117.49
2025-01-10,ACC-003,COP,3977773521.85,158807022.71,177522439.95
2025-05-15,ACC-005,MXN,145330251.64,4425673.39,7450472.58
2025-06-06,ACC-004,MXN,27284524.51,119990.92,2069956.84
2025-05-31,ACC-005,MXN,135117747.95,0.0,0.0
2025-01-26,ACC-002,USD,161154.05,0.0,2917.31
2025-06-05,ACC-003,COP,3075566927.72,73324520.97,147317305.48
15/03/2025,ACC-001,Colombian Peso,2512858187.95,0.0,23538337.65
2025-03-07,ACC-003,cop,3960417527.63,152142934.66,106116099.26
2025-04-15,ACC-001,COP,2386178373.17,19503921.82,57319988.0
2025-04-16,ACC-003,COP,3872793995.49,122256468.66,106490463.48
2025-09-24,ACC-003,COP,2936883139.75877,87082149.63,96539311.29
2025-08-19,ACC-004,MXN,23154035.84,978879.57,1011197.75
2025-06-19,ACC-002,USD,139471.97,3909.39,4400.49
2025-07-29,ACC-004,MXN,21299129.68,4197.52,906664.02
02/04/2025,ACC-001,COP,2643177438.95,54310107.78,164242896.34
02/02/2025,ACC-005,MXN,159036186.43,161868.29,
2025-04-15,ACC-006,USD,182803.58,2259.66,7553.65
09/04/2025,ACC-004,MXN,33741057.34,1701812.34,2044302.74
2025-04-13,ACC-001,COP,2406213556.43,0.0,28195422.05
2025-08-27,ACC-001,COP,2717374692.27,146032463.66,8905840.64
2025-09-12,ACC-006,USD,149327.83,,3475.39
2025-05-13,ACC-004,Mexican Peso,32805323.25,0.0,1366962.69
2025-07-10,ACC-005,Mexican Peso,137828826.55,4802898.62,4978837.06
2025-05-09,ACC-004,MXN,33750133.44,1813803.67,3015176.87
2025-04-12,ACC-005,MXN,164209853.15,1404885.32,2917265.31
2025-01-06,ACC-001,COP,2619401324.43,136095932.88,134681824.51
2025-06-05,ACC-006,USD,128863.41,8113.28,3312.64
2025-06-05,ACC-004,MXN,29234490.42,0.0,593342.3
01-19-2025,ACC-001,COP,3044724302.69,27610553.96,0.0
2025-05-02,ACC-001,COP,2221093824.42,0.0,0.0
2025-05-02,ACC-003,COP,3532405677.23,103794777.23,57064538.27
2025-02-22,ACC-006,USD,237323.23,0.0,3474.84
2025-01-05,ACC-002,USD,180550.28,4718.65,4703.54
2025-06-13,ACC-002,US Dollar,137311.69,442.59,3345.68
2025-01-02,ACC-004,mxn,89938362.68,4823250.9,6138170.0
2025-08-09,ACC-005,MXN,109291863.86,732090.78,3002494.25
2025-09-13,ACC-005,mxn,108262393.05,2064338.64,2964840.34
2025-07-18,ACC-006,USD,150400.66,7306.16,3241.74
03/08/2025,ACC-006,USD,143622.22,161.9,2681.05
07-01-2025,ACC-001,COP,2910591437.47,152525957.82,15355315.89
2025-07-04,ACC-001,cop,2737457946.52,97733131.75,148058119.5
2025-05-17,ACC-002,usd,149519.49,2514.41,401.07
2025-02-25,ACC-004,MXN,55953457.79,1531890.4,1745389.57
2025-09-08,ACC-002,usd,98542.22,1119.96,5287.27
2025-07-13,ACC-004,MXN,,182987.89,0.0
2025-04-21,ACC-002,USD,154635.62,8417.34,6842.97
2025-02-13,ACC-006,USD,229156.68,6918.69,7146.09
2025-06-07,ACC-002,USD,151843.08,2656.18,1977.18
2025-03-20,ACC-001,cop,646843726.0330685,81316263.97,392965149.6504122
19/07/2025,ACC-004,MXN,20185572.68,593178.03,
09-18-2025,ACC-002,USD,79684.34831032537,2219.77,5035.43
2025-03-09,ACC-003,Colombian Peso,3978144249.72,0.0,0.0
2025-05-09,ACC-006,USD,150230.49,5679.8,5042.33
2025-03-27,ACC-006,usd,189600.5510804301,453.59,4220.79
2025-06-11,ACC-006,USD,127697.63,4530.75,2586.37
2025-09-05,ACC-004,MXN,21591028.72,945379.56,512529.85
2025-01-12,ACC-005,MXN,160007202.63,0.0,445455.5
2025-01-22,ACC-005,MXN,159738379.28,4972698.51,6121418.82
2025-02-19,ACC-005,MXN,157817683.04,6424762.61,5899936.1
2025-06-05,ACC-005,mxn,133847209.67,3406104.37,3711695.89
2025-06-22,ACC-006,USD,125923.2,1875.79,899.28
05-29-2025,ACC-004,MXN,30772469.14,373597.43,2035601.87
2025-01-20,ACC-003,COP,4010749558.93,132925477.88,87692353.83
2025-02-06,ACC-004,MXN,64987306.53,0.0,1059635.69
2025-05-31,ACC-003,COP,3122620640.28,73961504.43,0.0
10/09/2025,ACC-006,USD,146122.57,5273.4,3887.23
2025-09-17,ACC-006,USD,150068.38,9376.49,
16/06/2025,ACC-002,USD,139659.59,6143.88,4593.52
2025-08-09,ACC-002,USD,121277.65,2525.55,0.0
2025-05-16,ACC-001,COP,2472400664.124759,30398208.93,101434592.95
2025-06-23,ACC-006,USD,125600.45,4694.36,5017.11
02-07-2025,ACC-006,USD,,5378.41,16308.87
03-11-2025,ACC-001,COP,2584816054.79,211855221.56,277937584.37
2025-09-26,ACC-003,Colombian Peso,3023644033.01,171139437.45,41177482.59
2025-04-15,ACC-005,MXN,164828404.41,3555653.94,6700289.85
2025-01-12,ACC-001,COP,2877211972.92,118480201.55,24876446.79
2025-05-25,ACC-001,COP,2547513001.84,12028772.27,26161558.94
2025-04-18,ACC-004,MXN,30137813.53,1409393.46,1030827.2
2025-04-10,ACC-003,COP,3849046621.77,128977965.94,114340978.4
2025-06-26,ACC-001,Colombian Peso,2794740065.93,45621788.03,151848471.12
2025-07-04,ACC-004,MXN,23354118.2,134939.31,0.0
2025-06-20,ACC-002,usd,137178.8,4813.34,7106.51
2025-09-09,ACC-002,USD,99521.02,4333.03,3354.23
2025-08-03,ACC-002,USD,122279.58558919629,3663.53,1621.31
2025-07-14,ACC-004,MXN,20428778.14,1321740.53,1021954.3
2025-06-25,ACC-005,MXN,136538564.71,3359187.07,6871995.46
04/06/2025,ACC-005,mxn,134152801.2,4890801.19,4295378.12
2025-05-24,ACC-001,COP,2561645788.51,47416017.6,35987829.09
2025-08-02,ACC-003,COP,3073988067.64,0.0,38497285.86
2025-09-07,ACC-002,USD,102709.53,2882.44,2701.42
2025-04-11,ACC-004,MXN,32534489.03114819,0.0,1896166.18
2025-08-31,ACC-005,MXN,,2771667.06,1176470.16
2025-01-13,ACC-004,MXN,66636225.04,0.0,2317089.06
2025-06-08,ACC-002,USD,151453.2,2844.27,3234.15
2025-03-14,ACC-003,COP,3736095608.18,79719821.05,141428363.92
2025-08-11,ACC-004,MXN,22103721.04,461000.28,
2025-06-06,ACC-001,COP,2787184892.75,,116219735.04
2025-09-27,ACC-002,USD,72155.97,20.19,3123.72
21/04/2025,ACC-006,USD,168289.63,3279.23,6049.42
2025-07-30,ACC-005,MXN,123680295.81,2539434.72,5268751.13
2025-07-11,ACC-002,USD,140311.98,4490.88,2852.66
2025-02-06,ACC-003,COP,,129445163.53,104363056.06
2025-01-13,ACC-006,USD,226801.5,4837.83,6027.95
2025-09-13,ACC-001,Colombian Peso,2195434483.42,0.0,11846290.35
2025-06-19,ACC-004,MXN,25647824.87,545282.86,367234.72
2025-04-16,ACC-005,MXN,163077556.03,3130649.73,4881498.11
2025-07-16,ACC-004,MXN,19023537.34,929883.01,592232.68
2025-01-21,ACC-003,COP,4020664481.89,138383585.01,128468662.05
2025-07-28,ACC-001,COP,2566826004.2,148079542.24,168679895.78
2025-04-11,ACC-004,MXN,32531330.11,0.0,1896166.18
2025-08-20,ACC-005,MXN,104913610.0,4707306.17,3539237.81
2025-01-02,ACC-001,COP,2561627958.95,125757477.77,143173342.95
16/01/2025,ACC-006,USD,233823.26,2912.51,2916.05
2025-09-27,ACC-001,COP,2172487717.48,0.0,0.0
2025-09-23,ACC-001,COP,2447322203.22,50653100.36,20477943.12
2025-04-15,ACC-004,MXN,30571641.1,116121.09,787523.48
2025-08-19,ACC-001,COP,2615208787.21,96407318.56,28441959.34
2025-08-13,ACC-003,COP,2985069599.7551484,26627385.28,117466177.65
2025-02-09,ACC-005,mxn,,469309.83,1538150.12
09-13-2025,ACC-002,USD,93487.08871956522,0.0,821.85
02-24-2025,ACC-004,MXN,56166956.96,1810157.06,1862296.76
2025-09-14,ACC-004,MXN,4445848.055990842,13407.91,1097395.1606208961
2025-03-05,ACC-004,MXN,52250539.94,682674.5,2227929.76
19/05/2025,ACC-006,USD,159343.16,2940.76,4857.86
2025-05-09,ACC-002,USD,142972.44,7159.75,7628.86
2025-06-14,ACC-006,USD,128617.93,0.0,2210.26
2025-02-15,ACC-001,COP,2376433412.76,,24125818.36
11/06/2025,ACC-001,COP,3148683107.35,185082689.29,158515194.42
2025-07-01,ACC-004,MXN,22997719.67,706762.81,558395.1
2025-07-07,ACC-003,COP,2774206887.21,,84439758.36
2025-03-31,ACC-003,COP,4006017610.82,186108248.82,106716564.1
2025-01-19,ACC-002,USD,176929.72,6844.77,6674.25
2025-09-07,ACC-004,MXN,21167180.9,397563.41,775096.83
09-25-2025,ACC-006,USD,145059.14,3355.64,5933.06
2025-02-05,ACC-003,COP,3955368000.88,127185844.94,166275598.18
2025-02-10,ACC-004,Mexican Peso,54852943.8,0.0,959866.47
2025-09-17,ACC-005,MXN,104593997.37,1314851.61,3916940.3
2025-04-12,ACC-004,MXN,33068588.53,1582709.72,1045451.3
2025-06-24,ACC-005,Mexican Peso,140051373.1,5414553.21,
2025-08-17,ACC-001,COP,2531207954.635129,94731159.31,0.0
2025-05-03,ACC-004,MXN,8753007.92821169,718610.62,1751052.115053035
2025-01-21,ACC-005,mxn,160887099.59,3980970.45,4891366.1
2025-05-08,ACC-005,MXN,143302589.23,5916125.78,6559265.96
2025-09-05,ACC-001,COP,2169767793.05,50004744.73,124295432.94
2025-07-26,ACC-002,USD,129016.03,2721.72,0.0
2025-03-27,ACC-001,Colombian Peso,2627722878.85,36906197.37,116840285.55
07-19-2025,ACC-002,USD,124882.25,3844.46,3758.8
2025-08-14,ACC-001,COP,,66533087.64,101385811.9
2025-08-23,ACC-003,COP,3082980590.61,53948071.78,51616555.78
2025-03-03,ACC-002,US Dollar,165814.17,2008.25,4226.55
2025-08-22,ACC-001,COP,2418645553.9,58192431.36,206458719.21
18/02/2025,ACC-003,COP,3970934893.45,89868619.44,134465174.09
2025-07-25,ACC-002,US Dollar,126294.32,0.0,5404.3
2025-07-24,ACC-005,MXN,124239521.66,1516520.38,4674680.41
2025-03-01,ACC-003,COP,3872180712.86,101465606.76,
2025-06-01,ACC-002,US Dollar,148661.51,6753.98,1568.77
02/07/2025,ACC-001,COP,2787876203.46,78221487.79,200936721.8
28/06/2025,ACC-004,MXN,21712520.02,0.0,427709.26
2025-07-10,ACC-004,MXN,20846068.98,341232.53,249543.79
2025-01-07,ACC-006,USD,230674.18,,3388.95
23/04/2025,ACC-006,USD,162103.86,,7566.07
2025-02-19,ACC-001,COP,2409079109.4,93485967.04,21885871.21
23/07/2025,ACC-006,USD,152351.15,6257.28,5138.42
2025-08-08,ACC-004,MXN,23867192.16,281108.83,0.0
2025-09-17,ACC-002,USD,82438.58,2691.24,3400.28
2025-06-28,ACC-005,MXN,134103802.49,,3697905.14
2025-08-05,ACC-002,USD,120332.38,4188.3,5388.29
2025-09-23,ACC-006,USD,152387.34,3660.44,8597.47
2025-08-16,ACC-002,usd,112991.77,1119.17,2266.16
17/04/2025,ACC-001,COP,2539711256.65,77296006.98,49986145.65
2025-06-23,ACC-002,USD,138874.57,7391.06,3146.74
06-12-2025,ACC-006,USD,127090.47,3504.52,4111.68
04-17-2025,ACC-003,cop,3932226861.78,100902826.15,41469959.85
15/08/2025,ACC-004,MXN,23057044.63,0.0,570683.91
2025-07-06,ACC-003,COP,2736406411.42,29894732.06,24159775.58
2025-07-10,ACC-001,COP,2625306712.59,88681183.59,175585177.3
2025-01-13,ACC-002,USD,173317.02,8309.76,8099.36
2025-01-30,ACC-001,COP,2580658507.79,22642920.05,152340895.35
2025-06-19,ACC-001,COP,3258513163.09,189658252.7,
2025-07-11,ACC-004,MXN,20918293.57,896804.03,824579.44
2025-05-05,ACC-005,MXN,148590349.22,952249.23,4041168.18
2025-04-11,ACC-001,Colombian Peso,2470562817.14,97777746.36,170902880.77
2025-07-17,ACC-001,COP,2586488111.61,121515053.25,90610875.45
2025-08-14,ACC-002,USD,113278.83,5447.9,7076.64
2025-04-18,ACC-003,COP,3901247100.0,128097811.69,159077573.48
06-27-2025,ACC-004,MXN,22140229.29,0.0,1290957.81
2025-02-14,ACC-001,COP,2333733637.2,98172745.13,100847027.84
2025-06-20,ACC-003,COP,2910509000.17,81161550.89,87222689.11
04-14-2025,ACC-002,USD,164006.19,10566.87,6781.5
2025-05-19,ACC-003,COP,3389835293.37,89003595.69,91347823.2
2025-01-27,ACC-003,COP,,94038674.99,186184218.62
2025-02-07,ACC-004,MXN,62107955.5,0.0,2879351.03
2025-07-10,ACC-002,USD,138673.76,3249.32,2014.85
2025-03-29,ACC-006,USD,194105.72,2633.64,0.0
2025-03-17,ACC-005,MXN,166131739.97,6334884.49,5760127.34
2025-02-09,ACC-001,Colombian Peso,2419910526.64,65409235.45,11989438.38
2025-06-14,ACC-002,USD,135723.58,,
2025-06-13,ACC-004,MXN,25579840.84,,120587.11
2025-06-09,ACC-005,MXN,130998760.27,4887207.93,3793127.5
2025-07-17,ACC-004,MXN,19802125.65,1478253.73,699665.42
2025-05-29,ACC-006,USD,124259.59,1558.26,8806.47
2025-07-06,ACC-002,USD,128625.0,2906.6,
2025-09-18,ACC-001,COP,2239353152.66,12920384.1,22052261.13
2025-02-05,ACC-001,Colombian Peso,2536874427.61,0.0,9339051.83
01-18-2025,ACC-004,MXN,63077455.17,307985.15,0.0
2025-02-09,ACC-002,USD,153056.54,0.0,6680.79
2025-01-07,ACC-002,USD,172966.57,6451.65,13055.0
2025-04-07,ACC-003,COP,3963061753.15,105028227.45,142957502.7
25/04/2025,ACC-003,COP,3807607497.17,8681469.95,111545278.47
2025-03-24,ACC-003,COP,3892890182.96,156248582.97,126238401.84
04/02/2025,ACC-004,MXN,65137899.84,1734072.98,3917544.94
2025-05-04,ACC-002,US Dollar,149651.85,,1302.82
2025-04-18,ACC-001,COP,2450159074.56,55386461.54,144938643.63
2025-03-21,ACC-002,USD,42791.710285533954,2199.79,15140.59594560683
2025-09-12,ACC-002,USD,94264.12,,3959.53
2025-09-02,ACC-003,COP,,109053858.9,47159936.5
2025-02-17,ACC-001,COP,2354119885.22,0.0,0.0
07-23-2025,ACC-001,COP,2706504246.63,75172076.11,146497093.18
2025-01-22,ACC-001,COP,2863401318.66,39220114.47,110960182.05
2025-05-13,ACC-002,USD,145541.55,8099.3,7845.48
2025-01-28,ACC-005,MXN,158123943.44,3410551.62,5137443.12
2025-03-16,ACC-005,Mexican Peso,165556982.82,4085278.39,2527923.75
2025-03-31,ACC-006,US Dollar,189241.3,3386.68,7330.63
2025-06-29,ACC-004,MXN,22402813.78,1286520.76,596227.01
2025-07-21,ACC-003,COP,2923127081.61,91422994.89,103615110.34
2025-08-19,ACC-005,MXN,103745541.65,2407019.18,2616451.26
2025-03-09,ACC-005,Mexican Peso,159475424.62,3765585.62,3515280.47
2025-02-03,ACC-001,COP,2485973360.17,52861730.65,
2025-09-05,ACC-003,COP,2980067774.18,46264781.96,57968892.19
2025-07-10,ACC-006,USD,136847.49,3124.15,2087.13
2025-04-24,ACC-004,MXN,34441196.06,1034954.0,0.0
2025-08-22,ACC-004,MXN,22628445.71,608581.08,402725.66
2025-09-05,ACC-006,USD,150795.6,4347.2,7364.29
2025-06-13,ACC-005,MXN,132830863.73,4166394.12,5428008.18
09/02/2025,ACC-003,COP,3933862207.19,0.0,0.0
2025-07-31,ACC-002,USD,116481.34,1182.83,3542.1
2025-05-02,ACC-004,MXN,,2488939.91,2156999.59
2025-03-28,ACC-002,USD,178009.88,1693.24,5783.18
2025-06-18,ACC-005,MXN,139031071.43,3927730.98,1374959.52
2025-08-08,ACC-003,COP,3098269950.92,82019003.19,38658945.75
03/04/2025,ACC-001,COP,2564741177.95,107627306.79,186063567.79
2025-04-06,ACC-005,MXN,162823771.29,3016258.23,3097809.76
2025-03-07,ACC-006,USD,220427.96,3699.32,10619.45
2025-09-19,ACC-005,MXN,107479587.19,4231620.48,2658120.42
2025-05-03,ACC-006,USD,1518428.5,1530.71,2476.31
09-21-2025,ACC-003,COP,2935529500.9,50024700.49,
2025-07-25,ACC-003,COP,,72057956.23,96048219.78
2025-07-16,ACC-006,usd,140384.01,6041.49,2774.97
01-10-2025,ACC-002,USD,172415.68,889.25,2475.01
2025-09-15,ACC-006,usd,,6915.37,5958.82
2025-08-13,ACC-003,COP,2986381873.1,26627385.28,117466177.65
2025-03-06,ACC-003,COP,3914390692.24,203119840.38,134506488.24
2025-06-20,ACC-006,US Dollar,125579.12278756118,6029.97,3726.16
2025-01-24,ACC-006,USD,244219.24,10931.86,5969.95
2025-02-18,ACC-006,usd,235797.66,8963.76,6567.25
2025-05-11,ACC-002,USD,145680.12,0.0,0.0
2025-09-15,ACC-001,COP,2224037969.31,109686636.18,89512418.07
2025-05-15,ACC-004,mxn,30035226.42,0.0,1523853.75
01-17-2025,ACC-005,MXN,159410384.95,3229485.67,5224374.79
2025-05-20,ACC-005,MXN,139754395.54,5532748.67,4251490.61
2025-06-07,ACC-006,USD,,3419.78,548.43
2025-03-23,ACC-005,MXN,170402681.05,3946474.1,2178279.35
13/08/2025,ACC-002,USD,114907.58,2747.36,2563.41
2025-08-21,ACC-003,COP,3117355878.22,,91101998.5
2025-01-11,ACC-003,COP,3995116619.95,92686073.64,75342975.54
2025-05-17,ACC-006,USD,,1853.92,649.03
2025-07-21,ACC-001,COP,2729583463.31,134078012.35,58810268.45
2025-02-12,ACC-002,USD,156470.05,6058.86,3278.34
2025-01-21,ACC-002,usd,172848.76,0.0,1547.43
2025-05-14,ACC-005,MXN,148355050.82,7392706.34,3797263.88
12/08/2025,ACC-003,COP,,127704966.16,92150676.65
2025-02-26,ACC-005,MXN,154519874.0,5637940.8,6378718.2
2025-05-20,ACC-004,MXN,30783740.94,499713.36,0.0
2025-07-03,ACC-001,cop,2787782934.26,31810487.9,31903757.1
2025-04-07,ACC-005,MXN,,4824062.5,5532029.27
2025-09-27,ACC-005,MXN,109313393.57,1721383.63,451641.53
2025-09-16,ACC-004,MXN,4290099.405109662,734353.82,2692921.083281403
2025-04-29,ACC-006,USD,151320.14,556.69,8492.21
2025-08-09,ACC-004,MXN,22328455.23,0.0,1538736.93
2025-09-08,ACC-001,COP,2181190026.83,138461348.75,117470838.67
01-14-2025,ACC-004,MXN,63926715.53,1760857.91,4470367.42
2025-01-20,ACC-005,MXN,161797495.25,4487946.04,3846157.55
2025-07-06,ACC-006,USD,133706.38,0.0,3338.48
2025-05-11,ACC-004,Mexican Peso,34825178.72,,1974394.53
2025-05-02,ACC-002,USD,149865.75,9727.54,7357.73
2025-04-17,ACC-006,USD,181206.3,5274.98,0.0
2025-01-13,ACC-005,MXN,156874521.43,2015285.93,5147967.14
2025-04-22,ACC-005,MXN,160829700.53,2388631.21,4368148.14
2025-04-05,ACC-004,mxn,33300785.71,452118.48,1426606.44
10/07/2025,ACC-003,Colombian Peso,2907302322.79,113526457.43,70912171.06
2025-01-15,ACC-003,COP,3895669053.73,167212307.46,156980207.2
2025-04-07,ACC-002,USD,164361.23,6650.02,4584.29
2025-03-17,ACC-002,USD,182111.58,,4887.5
2025-09-16,ACC-006,USD,147634.79,1575.51,7707.39
2025-09-23,ACC-002,USD,77743.32,1993.56,742.56
2025-03-14,ACC-006,USD,227183.41,4533.93,3694.17
2025-05-10,ACC-005,MXN,145448768.1,2594568.54,
2025-01-23,ACC-006,USD,239257.34,10881.31,11868.41
09-05-2025,ACC-002,USD,99518.78923433286,1959.67,3222.72
2025-04-20,ACC-004,MXN,32267367.76,1721225.28,0.0
2025-07-31,ACC-001,COP,2561057900.46,38196105.36,0.0
2025-09-11,ACC-006,USD,146179.35,5435.08,5378.3
2025-08-21,ACC-002,USD,110242.83,3343.12,4315.62
2025-09-25,ACC-002,USD,77731.67,935.97,2912.19
2025-05-21,ACC-005,MXN,138774632.11,4290618.09,5270381.52
06-25-2025,ACC-001,COP,2900966749.03,115353598.0,156411566.24
